obs_id,a,b,E1,E2
0,303.642700,23.367182,0.560027,0.523771
0,304.754608,23.140076,0.827215,0.565247
0,303.708679,23.579105,0.509091,0.538524
0,304.101959,23.968010,0.765421,0.538593
0,303.677704,23.940176,0.623087,0.526830
0,303.268250,23.945358,0.537886,0.643347
0,304.539703,23.465151,0.771617,0.787384
0,304.086060,23.760586,0.677154,0.563148
0,304.333252,23.691574,0.691692,0.554045
0,304.259247,23.176821,0.601991,0.575091
0,304.162140,23.407194,0.575040,0.571358
0,304.684509,23.060993,0.756993,0.533738
0,303.950439,23.257790,0.526213,0.504614
0,304.252838,23.463375,0.683433,0.500044
0,304.640076,23.224192,0.751921,0.534312
0,304.223694,23.379353,0.679362,0.519422
0,304.294067,23.939861,0.828967,0.529052
0,303.712891,23.460983,0.524300,0.476689
0,304.293488,23.759665,0.741557,0.557352
0,303.520142,23.424911,0.507174,0.500343
0,304.014282,23.558052,0.557274,0.652618
0,304.556702,23.289072,0.632850,0.640635
0,304.791504,23.215088,0.702679,0.525462
0,304.084717,23.477684,0.539785,0.610219
0,305.175507,22.928509,0.811095,0.654063
0,304.153137,23.816072,0.693322,0.583786
0,304.434296,23.362793,0.611964,0.537821
0,304.180084,23.642242,0.704470,0.539742
0,304.085938,23.688129,0.651418,0.499983
0,304.625519,23.156315,0.664580,0.586357
0,303.939209,23.384916,0.490739,0.549623
0,304.070496,23.746717,0.733429,0.535380
0,304.033325,23.566631,0.553784,0.533487
0,304.523834,23.189827,0.801820,0.534246
0,304.495453,23.538624,0.828653,0.546200
0,304.340790,23.276838,0.676276,0.587404
0,305.279755,22.887423,0.798570,0.722964
0,304.056580,23.420174,0.595862,0.570497
0,304.598785,23.676500,0.741748,0.524849
0,303.588470,23.372421,0.479030,0.541437
0,303.508667,23.676554,0.559384,0.515460
0,303.765411,23.327442,0.518744,0.611927
0,304.626526,23.218149,0.692180,0.512399
0,304.080750,23.444292,0.530764,0.560576
0,304.014343,23.576385,0.624209,0.499681
0,303.960632,23.476835,0.536606,0.514887
0,303.627136,23.304115,0.488572,0.573444
0,303.750916,24.027601,0.619879,0.497368
0,304.918457,23.216593,0.818690,0.575291
0,304.697632,23.566782,0.814140,0.607889
0,304.639191,23.040134,0.837394,0.534267
0,304.077332,23.151302,0.549615,0.592643
0,303.714935,23.565010,0.586353,0.550749
0,303.615479,23.565189,0.555633,0.620586
0,303.687012,23.740993,0.568097,0.526699
0,303.984589,23.396034,0.523725,0.516174
0,304.012573,23.218281,0.517924,0.795450
0,304.538666,23.560017,0.847477,0.566765
0,304.400116,23.190704,0.666778,0.512944
0,304.274292,23.187643,0.665385,0.584064
0,303.485046,23.725979,0.517865,0.493819
0,304.158112,23.361252,0.659954,0.509888
0,303.963104,23.178528,0.549598,0.516023
0,303.749390,23.448643,0.546595,0.800956
0,304.910095,22.941774,0.743197,0.570831
0,304.658508,23.173510,0.832950,0.509142
0,304.979340,22.913609,0.732468,0.497564
0,304.011902,22.942642,0.528438,0.564266
0,304.230194,23.243158,0.666757,0.588620
0,303.872894,23.407560,0.542885,0.562660
0,305.134186,23.092604,0.725449,0.540590
0,304.319000,23.084539,0.577456,0.497220
0,304.532928,23.285349,0.807543,0.632922
0,304.140778,23.799564,0.686007,0.576042
0,303.696198,23.273579,0.520284,0.537375
0,304.600586,23.405464,0.665923,0.581416
0,304.012329,23.646950,0.633601,0.553877
0,305.084747,22.764393,0.697545,0.730462
0,303.653900,23.668625,0.564450,0.497819
0,304.517700,23.578520,0.730912,0.560833
0,303.717957,23.403517,0.530991,0.518279
0,303.710083,23.965858,0.611552,0.511094
0,304.399658,23.673786,0.841869,0.563411
0,304.464783,23.444719,0.688291,0.677799
0,304.553955,23.136448,0.620103,0.579755
0,303.671753,23.419930,0.538431,0.545893
0,303.623383,23.701481,0.510105,0.528978
0,303.824310,23.956102,0.605576,0.627279
0,304.998260,23.112961,0.825131,0.731858
0,304.615631,23.195944,0.652368,0.511116
0,303.859924,23.898882,0.687240,0.558677
0,304.489380,23.008242,0.707054,0.547458
0,304.868896,23.283247,0.776148,0.601059
0,304.303986,23.248785,0.624602,0.672079
0,303.328552,24.055536,0.538446,0.545688
